acquisition_duration,acquisition_period,acquisition_time,altitude,ambient_magnetic_field_x,ambient_magnetic_field_y,ambient_magnetic_field_z,ambient_temperature,device_arch,device_os,device_user_agent,event_id,latitude,longitude,minbias,sensor_id,roll,pitch,yaw,atmospheric_pressure,relative_humidity,path
1319,0,2015-07-10 06:55:37.845000,0,25.1953125,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223603074,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,284.30969238281,,,2015.07.11/223603074.png
1417,0,2015-07-10 06:55:39.386000,0,25.1953125,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223603070,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,283.63952636719,,,2015.07.11/223603070_medium.png
1273,0,2015-07-10 06:55:41.024000,0,24.4140625,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223603066,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,284.87548828125,,,2015.07.11/223603066.png
1222,0,2015-07-10 06:55:42.604000,0,25.1953125,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223603064,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,283.33190917969,,,2015.07.11/223603064.png
1413,0,2015-07-10 06:55:44.042000,0,25.1953125,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223603060,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,284.24377441406,,,2015.07.11/223603060.png
1283,0,2015-07-10 06:55:45.671000,0,25.9765625,-11.71875,-14.453125,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223603058,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,285.34790039062,,,2015.07.11/223603058_medium.png
1325,0,2015-07-10 06:55:47.265000,0,25.1953125,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223603054,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,283.04077148438,,,2015.07.11/223603054.png
1392,0,2015-07-10 06:55:48.806000,0,25.1953125,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223603050,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,283.89770507812,,,2015.07.11/223603050_medium.png
1286,0,2015-07-10 06:55:50.414000,0,24.4140625,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223603048,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,285.04577636719,,,2015.07.11/223603048_medium.png
1226,0,2015-07-10 06:55:52.064000,0,25.1953125,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223603044,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-64.984130859375,283.68347167969,,,2015.07.11/223603044.png
1406,0,2015-07-10 06:55:53.504000,0,25.1953125,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223603042,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,283.89770507812,,,2015.07.11/223603042_medium.png
1303,0,2015-07-10 06:55:55.119000,0,25.9765625,-11.71875,-14.453125,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223603038,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,284.85900878906,,,2015.07.11/223603038_medium.png
1015,0,2015-07-10 06:55:57.255000,0,22.8515625,-11.71875,-11.328125,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223603034,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,283.09020996094,,,2015.07.11/223603034.png
1298,0,2015-07-10 06:55:58.678000,0,25.1953125,-10.9375,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223603032,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,283.90319824219,,,2015.07.11/223603032_medium.png
1377,0,2015-07-10 06:56:00.190000,0,25.9765625,-11.71875,-13.671875,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223603028,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,284.65576171875,,,2015.07.11/223603028_medium.png
1254,0,2015-07-10 06:56:01.840000,0,25.1953125,-11.71875,-13.671875,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223603026,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,283.85375976562,,,2015.07.11/223603026.png
1335,0,2015-07-10 06:56:03.309000,0,23.6328125,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223603022,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-64.984130859375,283.85925292969,,,2015.07.11/223603022.png
1307,0,2015-07-10 06:56:04.858000,0,22.8515625,-11.71875,-11.328125,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223603020,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,283.58459472656,,,2015.07.11/223603020.png
1284,0,2015-07-10 06:56:06.379000,0,23.6328125,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223603016,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,283.94714355469,,,2015.07.11/223603016_medium.png
1338,0,2015-07-10 06:56:07.885000,0,23.6328125,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223603012,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,283.33190917969,,,2015.07.11/223603012_medium.png
1305,0,2015-07-10 06:56:09.441000,0,22.0703125,-11.71875,-11.328125,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223603010,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,283.798828125,,,2015.07.11/223603010_medium.png
1290,0,2015-07-10 06:56:10.961000,0,25.9765625,-11.71875,-14.453125,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223603006,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,283.974609375,,,2015.07.11/223603006.png
955,0,2015-07-10 06:56:12.811000,0,26.7578125,-10.9375,-13.671875,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223603000,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,283.94165039062,,,2015.07.11/223603000_medium.png
1171,0,2015-07-10 06:56:14.158000,0,25.1953125,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602998,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,284.10095214844,,,2015.07.11/223602998.png
1271,0,2015-07-10 06:56:15.559000,0,24.4140625,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602994,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,284.51843261719,,,2015.07.11/223602994_medium.png
1145,0,2015-07-10 06:56:17.201000,0,22.8515625,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602992,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,283.69445800781,,,2015.07.11/223602992.png
1197,0,2015-07-10 06:56:18.713000,0,22.8515625,-12.5,-11.328125,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602986,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,283.67797851562,,,2015.07.11/223602986_medium.png
1496,0,2015-07-10 06:56:20.126000,0,25.9765625,-11.71875,-13.671875,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602982,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,284.52392578125,,,2015.07.11/223602982_medium.png
1293,0,2015-07-10 06:56:21.846000,0,25.9765625,-11.71875,-13.671875,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602980,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,284.68322753906,,,2015.07.11/223602980.png
1319,0,2015-07-10 06:56:23.387000,0,25.1953125,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602976,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,283.78234863281,,,2015.07.11/223602976_medium.png
1308,0,2015-07-10 06:56:24.926000,0,23.6328125,-11.71875,-12.109375,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602974,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-64.984130859375,283.74938964844,,,2015.07.11/223602974.png
1382,0,2015-07-10 06:56:26.468000,0,25.1953125,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602970,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,284.05151367188,,,2015.07.11/223602970_medium.png
1310,0,2015-07-10 06:56:28.068000,0,25.1953125,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602966,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,283.84826660156,,,2015.07.11/223602966.png
1355,0,2015-07-10 06:56:29.588000,0,23.6328125,-12.5,-12.109375,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602964,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,283.38134765625,,,2015.07.11/223602964.png
1302,0,2015-07-10 06:56:31.158000,0,25.9765625,-11.71875,-13.671875,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602960,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-64.984130859375,285.4248046875,,,2015.07.11/223602960_medium.png
1198,0,2015-07-10 06:56:32.814000,0,25.1953125,-11.71875,-13.671875,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602958,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,283.51318359375,,,2015.07.11/223602958_medium.png
1244,0,2015-07-10 06:56:34.295000,0,22.8515625,-11.71875,-11.328125,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602952,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,283.65051269531,,,2015.07.11/223602952.png
1290,0,2015-07-10 06:56:35.752000,0,25.9765625,-11.71875,-13.671875,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602950,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,284.71618652344,,,2015.07.11/223602950.png
1239,0,2015-07-10 06:56:37.330000,0,25.9765625,-10.9375,-13.671875,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602946,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,283.52966308594,,,2015.07.11/223602946_medium.png
1383,0,2015-07-10 06:56:38.801000,0,25.1953125,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602944,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,284.12841796875,,,2015.07.11/223602944.png
1129,0,2015-07-10 06:56:44.089000,0,22.0703125,-11.71875,-11.328125,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602940,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,283.50769042969,,,2015.07.11/223602940.png
1330,0,2015-07-10 06:56:45.433000,0,25.1953125,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602936,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-64.984130859375,283.40881347656,,,2015.07.11/223602936_medium.png
1329,0,2015-07-10 06:56:46.989000,0,25.1953125,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602934,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,283.06823730469,,,2015.07.11/223602934_medium.png
1314,0,2015-07-10 06:56:48.534000,0,25.1953125,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602930,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,283.43078613281,,,2015.07.11/223602930.png
1297,0,2015-07-10 06:56:50.080000,0,25.1953125,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602928,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,283.46923828125,,,2015.07.11/223602928.png
1299,0,2015-07-10 06:56:51.597000,0,25.9765625,-10.9375,-13.671875,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602924,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,284.75463867188,,,2015.07.11/223602924_medium.png
1310,0,2015-07-10 06:56:53.104000,0,25.1953125,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602920,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,282.86499023438,,,2015.07.11/223602920.png
1306,0,2015-07-10 06:56:54.651000,0,25.1953125,-10.9375,-13.671875,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602918,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,283.67248535156,,,2015.07.11/223602918_medium.png
1276,0,2015-07-10 06:56:56.186000,0,25.1953125,-10.9375,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602914,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,284.57885742188,,,2015.07.11/223602914_medium.png
1350,0,2015-07-10 06:56:57.674000,0,22.0703125,-11.71875,-11.328125,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602912,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,284.05151367188,,,2015.07.11/223602912_medium.png
1336,0,2015-07-10 06:56:59.238000,0,25.9765625,-10.9375,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602908,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,283.52966308594,,,2015.07.11/223602908_medium.png
1310,0,2015-07-10 06:57:00.787000,0,25.9765625,-10.9375,-15.234375,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602904,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-64.984130859375,284.58984375,,,2015.07.11/223602904_medium.png
1306,0,2015-07-10 06:57:02.325000,0,25.1953125,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602902,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,283.1396484375,,,2015.07.11/223602902.png
1289,0,2015-07-10 06:57:03.853000,0,22.8515625,-11.71875,-12.109375,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602898,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,283.5791015625,,,2015.07.11/223602898.png
1281,0,2015-07-10 06:57:05.373000,0,25.1953125,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602896,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,283.5791015625,,,2015.07.11/223602896.png
1422,0,2015-07-10 06:57:06.863000,0,25.1953125,-10.9375,-12.109375,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602892,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,283.14514160156,,,2015.07.11/223602892.png
1323,0,2015-07-10 06:57:08.496000,0,25.1953125,-10.9375,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602888,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,284.07897949219,,,2015.07.11/223602888_medium.png
1360,0,2015-07-10 06:57:10.029000,0,25.1953125,-11.71875,-13.671875,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602886,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,284.09545898438,,,2015.07.11/223602886.png
832,0,2015-07-10 06:57:12.058000,0,25.9765625,-11.71875,-13.671875,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602882,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,285.08972167969,,,2015.07.11/223602882_medium.png
922,0,2015-07-10 06:57:14.905000,0,22.8515625,-11.71875,-12.109375,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602878,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,283.10668945312,,,2015.07.11/223602878_medium.png
933,0,2015-07-10 06:57:16.378000,0,23.6328125,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602876,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,283.72741699219,,,2015.07.11/223602876.png
918,0,2015-07-10 06:57:19.203000,0,23.6328125,-11.71875,-12.109375,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602872,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,283.21655273438,,,2015.07.11/223602872_medium.png
976,0,2015-07-10 06:57:20.646000,0,25.1953125,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602870,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,283.58459472656,,,2015.07.11/223602870.png
945,0,2015-07-10 06:57:23.106000,0,25.1953125,-10.9375,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602866,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,283.83178710938,,,2015.07.11/223602866_medium.png
1491,0,2015-07-10 06:57:24.376000,0,24.4140625,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602862,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,283.25500488281,,,2015.07.11/223602862.png
1290,0,2015-07-10 06:57:26.084000,0,22.8515625,-11.71875,-12.109375,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602860,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,284.68872070312,,,2015.07.11/223602860_medium.png
1386,0,2015-07-10 06:57:27.636000,0,25.1953125,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602856,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,283.94165039062,,,2015.07.11/223602856_medium.png
1331,0,2015-07-10 06:57:29.240000,0,22.0703125,-11.71875,-11.328125,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602854,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,282.78259277344,,,2015.07.11/223602854.png
1335,0,2015-07-10 06:57:30.788000,0,24.4140625,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602850,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,284.73815917969,,,2015.07.11/223602850_medium.png
909,0,2015-07-10 06:57:35.845000,0,25.1953125,-11.71875,-13.671875,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602846,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,283.359375,,,2015.07.11/223602846_medium.png
928,0,2015-07-10 06:57:39.547000,0,25.1953125,-11.71875,-13.671875,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602844,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,283.37036132812,,,2015.07.11/223602844_medium.png
1173,0,2015-07-10 06:57:40.919000,0,25.9765625,-11.71875,-13.671875,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602840,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,284.00756835938,,,2015.07.11/223602840_medium.png
1235,0,2015-07-10 06:57:42.391000,0,25.1953125,-11.71875,-13.671875,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602838,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,0.8953857421875,-62.946166992188,283.87573242188,,,2015.07.11/223602838_medium.png
1351,0,2015-07-10 06:57:43.846000,0,25.1953125,-11.71875,-12.890625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223602834,21.09,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-0.0054931640625,-62.946166992188,283.359375,,,2015.07.11/223602834.png
